370	0.243942	3.149030	4.323525
371	0.294058	3.128628	4.323487
372	0.223432	3.046173	4.247923
373	0.224442	3.187374	4.268252
374	0.264892	3.121058	4.340069
375	0.227309	3.121378	4.318728
376	0.204834	3.231277	4.268919
377	0.273589	3.201475	4.389734
378	0.258298	3.174507	4.435736
379	0.285423	3.095629	4.243357
380	0.284967	3.121315	4.303417
381	0.282465	3.151779	4.273246
382	0.221543	3.169654	4.302331
383	0.246715	3.139084	4.353821
384	0.275528	3.096409	4.361062
385	0.258378	3.094288	4.360633
386	0.256540	3.110128	4.338590
387	0.240689	3.167821	4.322585
388	0.244771	3.110611	4.344594
389	0.259104	3.159963	4.296160
390	0.285961	3.149371	4.329941
391	0.224022	3.060246	4.285855
392	0.240978	3.090876	4.216344
393	0.242098	3.152323	4.256545
394	0.263200	3.183668	4.360418
395	0.216770	3.153353	4.372623
396	0.248591	3.116961	4.307067
397	0.254596	3.118774	4.309273
398	0.267116	3.070066	4.203665
399	0.243763	3.104788	4.315663
400	0.243209	3.222934	4.296160
401	0.265906	3.104577	4.279847
402	0.258668	3.078944	4.314601
403	0.255554	3.119535	4.358953
404	0.247576	3.136005	4.310299
405	0.248434	3.124011	4.356761
406	0.275801	3.197300	4.350466
407	0.257442	3.164190	4.305624
408	0.245241	3.137474	4.304832
409	0.235474	3.180230	4.300418
410	0.304411	3.072179	4.319615
411	0.285984	3.106668	4.316638
412	0.228128	3.221290	4.293057
413	0.243142	3.145796	4.306526
414	0.259036	3.150280	4.347131
415	0.212268	3.101135	4.285823
416	0.287303	3.181762	4.390352
417	0.247022	3.059404	4.308867
418	0.238675	3.088872	4.336767
419	0.259431	3.112966	4.271777
420	0.220713	3.095409	4.253707
421	0.272343	3.166585	4.379022
422	0.251801	3.144554	4.308465
423	0.209502	3.239841	4.286762
424	0.270520	3.200505	4.377499
425	0.247992	3.119300	4.333788
426	0.232922	3.173865	4.318647
427	0.219571	3.134499	4.346227
428	0.257571	3.053431	4.303845
429	0.260148	3.156528	4.277186
430	0.257731	3.137090	4.411592
431	0.250752	3.149125	4.320988
432	0.220328	3.068987	4.234981
433	0.244065	3.110173	4.382698
434	0.263250	3.158019	4.299756
435	0.262991	3.102307	4.315114
436	0.213209	3.167237	4.344634
437	0.268009	3.181691	4.328685
438	0.228698	3.164410	4.330972
439	0.269318	3.184307	4.310947
440	0.243549	3.141151	4.270227
441	0.268066	3.133265	4.279291
442	0.235544	3.135529	4.289445
443	0.249766	3.185957	4.401333
444	0.218968	3.210344	4.298620
445	0.237700	3.177873	4.303220
446	0.274747	3.177216	4.290062
447	0.221269	3.206889	4.277780
448	0.248219	3.196173	4.335077
449	0.217456	3.142364	4.297003
450	0.302225	3.184551	4.285105
451	0.236220	3.093889	4.314600
452	0.225353	3.200554	4.292882
453	0.242659	3.194396	4.365138
454	0.268224	3.168262	4.312689
455	0.250660	3.179365	4.330890
456	0.234831	3.093699	4.251644
457	0.229944	3.166325	4.301169
458	0.240567	3.012139	4.264147
459	0.246440	3.094884	4.323621
460	0.228949	3.166769	4.446507
461	0.228582	3.193621	4.305008
462	0.189184	3.116715	4.274246
463	0.253814	3.127744	4.311496
464	0.261134	3.191874	4.351310
465	0.280971	3.113296	4.260855
466	0.281456	3.079757	4.310330
467	0.251290	3.098707	4.300502
468	0.178079	3.180844	4.257365
469	0.279308	3.125476	4.341118
470	0.257071	3.152778	4.356848
471	0.269581	3.098089	4.219408
472	0.236297	3.114842	4.346460
473	0.258320	3.089419	4.329284
474	0.232233	3.163805	4.362254
475	0.225414	3.129562	4.248459
476	0.235006	3.152584	4.283588
477	0.286618	3.123472	4.266281
478	0.246662	3.185944	4.439559
479	0.249666	3.181468	4.315173
480	0.270787	3.130647	4.355479
481	0.253196	3.095618	4.357816
482	0.251454	3.163799	4.351545
483	0.267854	3.152065	4.350013
484	0.225322	3.180128	4.289209
485	0.270624	3.142177	4.278277
486	0.280588	3.097570	4.293741
487	0.239812	3.087038	4.287408
488	0.238577	3.114874	4.227389
489	0.258285	3.178766	4.397313
490	0.252747	3.218393	4.412284
491	0.290648	3.085092	4.278804
492	0.249167	3.110880	4.280410
493	0.237500	3.171064	4.345571
494	0.288927	3.173856	4.319617
495	0.239578	3.072352	4.269188
496	0.249239	3.137487	4.271964
497	0.269254	3.090056	4.305298
498	0.241707	3.186465	4.296722
499	0.254205	3.081337	4.232270
500	0.283037	3.123075	4.342732
